ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,Descriptor_Name,Group_Name,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,CATEGORY_1_C,REFERENCE_C,COMMENT_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,ESM_AJS_FINAL_DECISION,DECISION_FINAL,GENERAL_CAT,IOC_TAX,BREEDING_CONTINENT
Passeriformes,Ploceidae (Weavers and Allies),Ploceus xanthops,Holub's Golden-Weaver,Holub's,Golden-Weaver,Person,NA,NA,Emil Holub,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus xanthops,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus aurantius,Orange Weaver,Orange,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus aurantius,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus bojeri,Golden Palm Weaver,Golden,Palm Weaver,Both sexes physical trait,NA,NA,NA,Male physical trait,Life History,NA,Inhabits palm savannah.,Both sexes physical trait,NA,NA,Both sexes physical trait,NA,"both sexes bright yellow, with male more orange than female.",Male physical trait,NA,NA,Both sexes physical trait,Both sexes physical trait,physical trait,Ploceus bojeri,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus castaneiceps,Taveta Golden-Weaver,Taveta,Golden-Weaver,Geographic Location,NA,"https://en.wikipedia.org/wiki/Taveta,_Kenya",Taveta town is wedged into a projection of Kenyan territory bordered on the north and west by Tanzania.,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus castaneiceps,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus princeps,Principe Golden-Weaver,Principe,Golden-Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus princeps,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus xanthopterus,Southern Brown-throated Weaver,Southern,Brown-throated Weaver,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,Only males brown-throated.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus xanthopterus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus castanops,Northern Brown-throated Weaver,Northern,Brown-throated Weaver,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,Only males brown-throated.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus castanops,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus burnieri,Kilombero Weaver,Kilombero,Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus burnieri,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus taeniopterus,Northern Masked-Weaver,Northern,Masked-Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus taeniopterus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus intermedius,Lesser Masked-Weaver,Lesser,Masked-Weaver,Size,NA,NA,NA,Size,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait,Ploceus intermedius,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus velatus,Southern Masked-Weaver,Southern,Masked-Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus velatus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus vitellinus,Vitelline Masked-Weaver,Vitelline,Masked-Weaver,Both sexes physical trait,NA,NA,"female Much duller yellow than male, named after the vibrant yellow of the male probably",Both sexes physical trait,NA,NA,"Male has more extensive vitelline (yolk) coloring. Could be argued that only male has a sufficiently golden tinge, but I've seen some pretty lemon yellow egg yolks in my time. Anyway, only male masked.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus vitellinus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus reichardi,Tanganyika Masked-Weaver,Tanganyika,Masked-Weaver,Geographic Location,NA,NA,named after former british colony that compromised of much of modern-day Tanzania,Geographic Location,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus reichardi,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus katangae,Katanga Masked-Weaver,Katanga,Masked-Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus katangae,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus ruweti,Lake Lufira Masked-Weaver,Lake,Lufira Masked-Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus ruweti,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus heuglini,Heuglin's Masked-Weaver,Heuglin's,Masked-Weaver,Person,NA,NA,Martin Theodor von Heuglin,Person,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus heuglini,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus galbula,R√ºppell's Weaver,R√ºppell's,Weaver,Person,NA,NA,Eduard R√ºppell,Person,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus galbula,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus spekei,Speke's Weaver,Speke's,Weaver,Person,NA,NA,Capt. John Hanning Speke,Person,NA,NA,Only male masked.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus spekei,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus spekeoides,Fox's Weaver,Fox's,Weaver,Person,NA,NA,T.V. Fox,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus spekeoides,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus cucullatus,Village Weaver,Village,Weaver,Life History,NA,NA,NA,Life History,NA,NA,"Could also be considered ""behavior"" but it is named for being primarily associated with human habitations/built landscapes (as in House Sparrow)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history,Ploceus cucullatus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus grandis,Giant Weaver,Giant,Weaver,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait,Ploceus grandis,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus weynsi,Weyns's Weaver,Weyns's,Weaver,Person,NA,NA,Lt.-Col. Auguste Fran√ßois Guillaume Weyns,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus weynsi,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus golandi,Clarke's Weaver,Clarke's,Weaver,Person,NA,NA,Captain Goland Clarke,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus golandi,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus dichrocephalus,Salvadori's Weaver,Salvadori's,Weaver,Person,NA,NA,NA,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus dichrocephalus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus melanocephalus,Black-headed Weaver,Black-headed,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus melanocephalus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus jacksoni,Golden-backed Weaver,Golden-backed,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus jacksoni,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus rubiginosus,Chestnut Weaver,Chestnut,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus rubiginosus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus badius,Cinnamon Weaver,Cinnamon,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,"Female has very pale cinnamon wash in some areas, but I wouldn't call it ""cinnamon"" overall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus badius,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus aureonucha,Golden-naped Weaver,Golden-naped,Weaver,Both sexes physical trait,NA,NA,Borderline,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus aureonucha,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus tricolor,Yellow-mantled Weaver,Yellow-mantled,Weaver,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus tricolor,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus albinucha,Maxwell's Black Weaver,Maxwell's,Black Weaver,Person,Both sexes physical trait,NA,NA,Person,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus albinucha,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus bicolor,Forest Weaver,Forest,Weaver,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history,Ploceus bicolor,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus insignis,Brown-capped Weaver,Brown-capped,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus insignis,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus dorsomaculatus,Yellow-capped Weaver,Yellow-capped,Weaver,Male physical trait,NA,NA,Borderline- female has yellow on the head but i would not call it a cap,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus dorsomaculatus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus preussi,Preuss's Weaver,Preuss's,Weaver,Person,NA,NA,Paul Preuss,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus preussi,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus olivaceiceps,Olive-headed Weaver,Olive-headed,Weaver,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,"Female has more olive coverage on head, but both sexes olive-headed overall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus olivaceiceps,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus nicolli,Usambara Weaver,Usambara,Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus nicolli,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus angolensis,Bar-winged Weaver,Bar-winged,Weaver,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus angolensis,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus sanctithomae,Sao Tome Weaver,Sao,Tome Weaver,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus sanctithomae,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus nelicourvi,Nelicourvi Weaver,Nelicourvi,Weaver,Random,NA,NA,"Tamil name Nellukuruvi for a finch or waxbill  < Kuruvi  small bird, Sonnerat having confused his local names and the provenance of his observations and specimens; ex ‚ÄúN√©licourvi de Madagascar‚Äù of Sonnerat 1782",Local language,NA,NA,"BotW: ""Tamil name Nellukuruvi for a finch or waxbill  < Kuruvi  small bird, Sonnerat having confused his local names and the provenance of his observations and specimens; ex ‚ÄúN√©licourvi de Madagascar‚Äù of Sonnerat 1782""",Local language,BOW,"""Tamil name Nellukuruvi for a finch or waxbill""",Local language,BotW,"""Tamil name Nellukuruvi for a finch or waxbill""",Local language,BoW,"Tamil name Nellukuruvi for a finch or waxbill  < Kuruvi  small bird, Sonnerat having confused his local names and the provenance of his observations and specimens; ex “Nélicourvi de Madagascar” of Sonnerat 1782 (Ploceus).",NA,Local language,human,Ploceus nelicourvi,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus sakalava,Sakalava Weaver,Sakalava,Weaver,Geographic Location,NA,NA,"Sakalava, an indigenous clan of Madagascar.",Geographic Location,NA,NA,"BotW: ""Sakalava, an indigenous clan of Madagascar.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus sakalava,Africa
Passeriformes,Ploceidae (Weavers and Allies),Ploceus manyar,Streaked Weaver,Streaked,Weaver,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Ploceus manyar,South Asia-Southeast Asia
Passeriformes,Ploceidae (Weavers and Allies),Ploceus philippinus,Baya Weaver,Baya,Weaver,Time limit,NA,NA,side note- not found in phillippines,Local language,NA,https://en.wikipedia.org/wiki/Baya_weaver,"""bayya chirya (Urdu: ÿ®€åŸëÿß ⁄Ü⁄ë€åÿß )""",Local language,https://a-z-animals.com/animals/baya/,"""The name of the baya comes from the local Hindi name for the species.""",Local language,https://en.wikipedia.org/wiki/Tapuy,"potentially a reference to traditional rice wine from the Phillipines, which is called ""baya"" by native Igorot people (maybe due to the weaver eating rice seed?). But could also be a reference to the Baya River in India, though I can find no references that dirrectly support either. However, the species was originally misattributed to being collected from a type locality in the Phillipines, maybe pointing at this connection for the name.",Local language,https://en.wikipedia.org/wiki/Baya_weaver,"baya, son-chiri (Hindi) under local names",NA,Local language,human,Ploceus philippinus,South Asia-Southeast Asia
Passeriformes,Ploceidae (Weavers and Allies),Ploceus hypoxanthus,Asian Golden Weaver,Asian,Golden Weaver,Geographic Location,Male physical trait,NA,NA,Geographic Location,Male physical trait,NA,Females have pale golden wash but aren't truly golden.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Ploceus hypoxanthus,South Asia-Southeast Asia
Passeriformes,Ploceidae (Weavers and Allies),Ploceus megarhynchus,Finn's Weaver,Finn's,Weaver,Person,NA,NA,"Frank Finn, ornithologist",Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human,Ploceus megarhynchus,South Asia-Southeast Asia
Passeriformes,Ploceidae (Weavers and Allies),Ploceus benghalensis,Black-breasted Weaver,Black-breasted,Weaver,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Ploceus benghalensis,South Asia-Southeast Asia
Passeriformes,Ploceidae (Weavers and Allies),Pachyphantes superciliosus,Compact Weaver,Compact,Weaver,Size,NA,NA,NA,Size,NA,NA,"""rather compactly built""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait,Ploceus superciliosus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Quelea cardinalis,Cardinal Quelea,Cardinal,Quelea,Male physical trait,NA,NA,red head,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Quelea cardinalis,Africa
Passeriformes,Ploceidae (Weavers and Allies),Quelea erythrops,Red-headed Quelea,Red-headed,Quelea,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Quelea erythrops,Africa
Passeriformes,Ploceidae (Weavers and Allies),Quelea quelea,Red-billed Quelea,Red-billed,Quelea,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Quelea quelea,Africa
Passeriformes,Ploceidae (Weavers and Allies),Brachycope anomala,Bob-tailed Weaver,Bob-tailed,Weaver,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,ITS TINY TAIL!!! SO CUTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait,Brachycope anomala,Africa
Passeriformes,Ploceidae (Weavers and Allies),Foudia madagascariensis,Red Fody,Red,Fody,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Foudia madagascariensis,Africa
Passeriformes,Ploceidae (Weavers and Allies),Foudia aldabrana,Aldabra Fody,Aldabra,Fody,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Foudia aldabrana,Africa
Passeriformes,Ploceidae (Weavers and Allies),Foudia eminentissima,Red-headed Fody,Red-headed,Fody,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Foudia eminentissima,Africa
Passeriformes,Ploceidae (Weavers and Allies),Foudia omissa,Forest Fody,Forest,Fody,Life History,NA,NA,Habitat,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history,Foudia omissa,Africa
Passeriformes,Ploceidae (Weavers and Allies),Foudia delloni,Reunion Fody,Reunion,Fody,Geographic Location,NA,NA,Extinct. Indian Ocean island of Reunion lies between Madagascar and Mauritius,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,NA,NA
Passeriformes,Ploceidae (Weavers and Allies),Foudia rubra,Mauritius Fody,Mauritius,Fody,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Foudia rubra,Ocean
Passeriformes,Ploceidae (Weavers and Allies),Foudia sechellarum,Seychelles Fody,Seychelles,Fody,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Foudia sechellarum,Ocean
Passeriformes,Ploceidae (Weavers and Allies),Foudia flavicans,Rodrigues Fody,Rodrigues,Fody,Geographic Location,NA,NA,Rodrigues is an island which is part of the Republic of Mauritius.,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Foudia flavicans,Ocean
Passeriformes,Ploceidae (Weavers and Allies),Euplectes franciscanus,Northern Red Bishop,Northern,Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Euplectes franciscanus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes orix,Southern Red Bishop,Southern,Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Euplectes orix,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes nigroventris,Zanzibar Red Bishop,Zanzibar,Red Bishop,Geographic Location,Male physical trait,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history,Euplectes nigroventris,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes hordeaceus,Black-winged Bishop,Black-winged,Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes hordeaceus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes gierowii,Black Bishop,Black,Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes gierowii,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes afer,Yellow-crowned Bishop,Yellow-crowned,Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes afer,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes diadematus,Fire-fronted Bishop,Fire-fronted,Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes diadematus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes aureus,Golden-backed Bishop,Golden-backed,Bishop,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes aureus,Africa
Passeriformes,Ploceidae (Weavers and Allies),Euplectes capensis,Yellow Bishop,Yellow,Bishop,Male physical trait,NA,NA,female has some yellow but not notable enough I'd name her a yellow bishop if I didnt see the male...,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait,Euplectes capensis,Africa
