TAXON_ID,ORDER1,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION
9710,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus sylvanus,Upland Pipit,Natural History
9711,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus berthelotii,Berthelot's Pipit,Person
9712,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus melindae,Malindi Pipit,Geographic Location
9713,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus lineiventris,Striped Pipit,Both sexes physical trait
9714,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus crenatus,Yellow-tufted Pipit,Both sexes physical trait
9715,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus gutturalis,Alpine Pipit,Natural History
9716,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus pratensis,Meadow Pipit,Natural History
9717,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus roseatus,Rosy Pipit,Both sexes physical trait
9718,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus trivialis,Tree Pipit,Natural History
9719,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus hodgsoni,Olive-backed Pipit,Both sexes physical trait
9720,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus gustavi,Pechora Pipit,Geographic Location
9721,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus cervinus,Red-throated Pipit,Both sexes physical trait
9722,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus spinoletta,Water Pipit,Natural History
9723,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus petrosus,Rock Pipit,Natural History
9724,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus rubescens,American Pipit,Geographic Location
9725,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus spragueii,Sprague's Pipit,Person
9726,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus lutescens,Yellowish Pipit,Both sexes physical trait
9727,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus peruvianus,Peruvian Pipit,Geographic Location
9728,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus furcatus,Short-billed Pipit,Both sexes physical trait
9729,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus chacoensis,Pampas Pipit,Geographic Location
9730,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus correndera,Correndera Pipit,Local language
9731,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus antarcticus,South Georgia Pipit,Geographic Location
9732,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus nattereri,Ochre-breasted Pipit,Both sexes physical trait
9733,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus hellmayri,Hellmayr's Pipit,Person
9734,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus bogotensis,Paramo Pipit,Natural History
9735,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus brachyurus,Short-tailed Pipit,Both sexes physical trait
9736,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus caffer,Bush Pipit,Natural History
9737,Passeriformes,Motacillidae (Wagtails and Pipits),Anthus sokokensis,Sokoke Pipit,Geographic Location
9738,Passeriformes,Motacillidae (Wagtails and Pipits),Tmetothylacus tenellus,Golden Pipit,Male physical trait
9739,Passeriformes,Motacillidae (Wagtails and Pipits),Hemimacronyx chloris,Yellow-breasted Pipit,Both sexes physical trait
9740,Passeriformes,Motacillidae (Wagtails and Pipits),Hemimacronyx sharpei,Sharpe's Longclaw,Person
9741,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx capensis,Orange-throated Longclaw,Both sexes physical trait
9742,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx croceus,Yellow-throated Longclaw,Both sexes physical trait
9743,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx fuelleborni,Fülleborn's Longclaw,Person
9744,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx flavicollis,Abyssinian Longclaw,Geographic Location
9745,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx aurantiigula,Pangani Longclaw,Geographic Location
9746,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx ameliae,Rosy-throated Longclaw,Male physical trait
9747,Passeriformes,Motacillidae (Wagtails and Pipits),Macronyx grimwoodi,Grimwood's Longclaw,Person
9748,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Fringilla coelebs,Common Chaffinch,Miscellaneous
9749,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Fringilla teydea,Tenerife Blue Chaffinch,Geographic Location
9750,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Fringilla polatzeki,Gran Canaria Blue Chaffinch,Geographic Location
9751,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Fringilla montifringilla,Brambling,Natural History
9752,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia elegantissima,Elegant Euphonia,Miscellaneous
9753,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia musica,Antillean Euphonia,Geographic Location
9754,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia cyanocephala,Golden-rumped Euphonia,Male physical trait
9755,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia cyanea,Blue-naped Chlorophonia,Both sexes physical trait
9756,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia pyrrhophrys,Chestnut-breasted Chlorophonia,Male physical trait
9757,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia flavirostris,Yellow-collared Chlorophonia,Male physical trait
9758,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia occipitalis,Blue-crowned Chlorophonia,Both sexes physical trait
9759,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Chlorophonia callophrys,Golden-browed Chlorophonia,Male physical trait
9760,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia jamaica,Jamaican Euphonia,Geographic Location
9761,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia saturata,Orange-crowned Euphonia,Male physical trait
9762,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia plumbea,Plumbeous Euphonia,Both sexes physical trait
9763,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia chlorotica,Purple-throated Euphonia,Male physical trait
9764,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia finschi,Finsch's Euphonia,Person
9765,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia concinna,Velvet-fronted Euphonia,Male physical trait
9766,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia trinitatis,Trinidad Euphonia,Geographic Location
9767,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia godmani,West Mexican Euphonia,Geographic Location
9768,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia affinis,Scrub Euphonia,Natural History
9769,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia luteicapilla,Yellow-crowned Euphonia,Male physical trait
9770,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia chrysopasta,Golden-bellied Euphonia,Male physical trait
9771,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia minuta,White-vented Euphonia,Both sexes physical trait
9772,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia chalybea,Green-throated Euphonia,Male physical trait
9773,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia violacea,Violaceous Euphonia,Male physical trait
9774,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia hirundinacea,Yellow-throated Euphonia,Male physical trait
9775,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia laniirostris,Thick-billed Euphonia,Both sexes physical trait
9776,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia imitans,Spot-crowned Euphonia,Male physical trait
9777,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia gouldi,Olive-backed Euphonia,Both sexes physical trait
9778,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia fulvicrissa,Fulvous-vented Euphonia,Both sexes physical trait
9779,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia anneae,Tawny-capped Euphonia,Male physical trait
9780,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Euphonia xanthogaster,Orange-bellied Euphonia,Male physical trait
